Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2188,Pepe Reina,es ESP,GK,Lazio,it Serie A,37,29.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2189,Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,fr Ligue 1,22,11.8,1,15,5,33.3,1.28,0.43,0.07,0.20,21.0,0,0,0,1.7,1.7,0.11,-0.7,-0.7
2190,Jeff Reine-Adélaïde,fr FRA,FW,Lyon,fr Ligue 1,22,0.3,0,1,1,100.0,3.75,3.75,0.00,0.00,17.3,0,0,0,0.0,0.0,0.05,0.0,0.0
2191,Reinier,br BRA,"MF,FW",Dortmund,de Bundesliga,18,2.9,1,3,1,33.3,1.05,0.35,0.33,1.00,11.3,0,0,0,0.5,0.5,0.16,+0.5,+0.5
2192,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2193,Rocco Reitz,de GER,MF,M'Gladbach,de Bundesliga,18,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2194,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,7.3,0,2,0,0.0,0.28,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2195,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,25,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2196,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,3.0,0,1,0,0.0,0.33,0.00,0.00,,13.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2197,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,31,25.3,8,54,24,44.4,2.13,0.95,0.15,0.33,16.7,6,0,2,10.2,7.5,0.14,-2.2,+0.5
2198,Elvis Rexhbeçaj,de GER,"MF,FW",Köln,de Bundesliga,22,20.4,5,28,11,39.3,1.37,0.54,0.18,0.45,22.0,3,0,0,2.3,2.3,0.08,+2.7,+2.7
2199,Oriol Rey,es ESP,MF,Valladolid,es La Liga,22,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2200,Gio Reyna,us USA,"MF,FW",Dortmund,de Bundesliga,17,22.0,4,38,12,31.6,1.73,0.55,0.11,0.33,16.6,0,0,0,4.1,4.1,0.11,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2201,Baptiste Reynet,fr FRA,GK,Nîmes,fr Ligue 1,29,38.0,0,2,1,50.0,0.05,0.03,0.00,0.00,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2202,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2203,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,37,23.9,2,21,9,42.9,0.88,0.38,0.10,0.22,15.7,0,0,0,2.6,2.6,0.13,-0.6,-0.6
2204,Ricard,es ESP,DF,Atlético Madrid,es La Liga,20,0.3,0,1,0,0.0,3.00,0.00,0.00,,17.3,0,0,0,0.0,0.0,0.04,0.0,0.0
2205,Federico Ricci,it ITA,FW,Sassuolo,it Serie A,26,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2206,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2207,Matteo Ricci,it ITA,MF,Spezia,it Serie A,26,24.8,0,21,5,23.8,0.85,0.20,0.00,0.00,27.1,3,0,0,1.0,1.0,0.05,-1.0,-1.0
2208,Declan Rice,eng ENG,MF,West Ham,eng Premier League,21,32.0,2,25,7,28.0,0.78,0.22,0.04,0.14,20.8,3,1,2,3.2,1.6,0.06,-1.2,-0.6
2209,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,10.5,0,2,0,0.0,0.19,0.00,0.00,,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2210,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2211,Lewis Richardson,eng ENG,"FW,MF",Burnley,eng Premier League,17,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2212,Richarlison,br BRA,FW,Everton,eng Premier League,23,31.8,7,80,31,38.8,2.52,0.98,0.08,0.19,15.1,1,1,1,9.7,8.8,0.11,-2.7,-2.8
2213,Marco Richter,de GER,"FW,MF",Augsburg,de Bundesliga,22,15.7,3,55,19,34.5,3.50,1.21,0.05,0.16,20.2,0,0,0,5.1,5.1,0.09,-2.1,-2.1
2214,Mikel Rico,es ESP,MF,Huesca,es La Liga,35,24.3,1,19,6,31.6,0.78,0.25,0.05,0.17,16.0,0,0,0,2.4,2.4,0.13,-1.4,-1.4
2215,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,26,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2216,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,23,20.2,2,8,2,25.0,0.40,0.10,0.25,1.00,21.0,0,0,0,0.6,0.6,0.07,+1.4,+1.4
2217,Emiliano Rigoni,ar ARG,MF,Elche,es La Liga,27,12.7,1,16,7,43.8,1.26,0.55,0.06,0.14,20.6,4,0,0,2.4,2.4,0.15,-1.4,-1.4
2218,Tomás Rincón,ve VEN,MF,Torino,it Serie A,32,31.6,1,22,4,18.2,0.70,0.13,0.05,0.25,18.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3
2219,Luis Rioja,es ESP,"MF,FW",Alavés,es La Liga,26,23.2,4,24,9,37.5,1.03,0.39,0.17,0.44,18.1,0,0,0,3.3,3.3,0.14,+0.7,+0.7
2220,Renaud Ripart,fr FRA,"MF,FW",Nîmes,fr Ligue 1,27,33.9,11,61,19,31.1,1.80,0.56,0.08,0.26,18.5,0,6,7,10.7,5.2,0.09,+0.3,-0.2
2221,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,7.2,0,4,1,25.0,0.55,0.14,0.00,0.00,23.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4
2222,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,24.8,0,20,6,30.0,0.81,0.24,0.00,0.00,22.6,0,0,0,0.7,0.7,0.04,-0.7,-0.7
2223,Matt Ritchie,sct SCO,"DF,MF",Newcastle Utd,eng Premier League,30,15.0,0,11,1,9.1,0.73,0.07,0.00,0.00,22.6,2,0,0,0.4,0.4,0.04,-0.4,-0.4
2224,Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,18,2.7,0,2,1,50.0,0.75,0.38,0.00,0.00,21.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2225,Emmanuel Rivière,fr FRA,FW,Crotone,it Serie A,30,7.1,1,12,4,33.3,1.69,0.56,0.08,0.25,15.1,0,0,0,1.1,1.1,0.09,-0.1,-0.1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2226,Rober,es ESP,"DF,MF",Levante,es La Liga,25,15.8,0,7,0,0.0,0.44,0.00,0.00,,15.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
2227,Roberto,es ESP,GK,Valladolid,es La Liga,34,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2228,Sergi Roberto,es ESP,"DF,FW",Barcelona,es La Liga,28,10.5,1,5,1,20.0,0.48,0.10,0.20,1.00,17.7,0,0,0,0.3,0.3,0.06,+0.7,+0.7
2229,Tyler Roberts,wls WAL,"MF,FW",Leeds United,eng Premier League,21,14.9,1,26,12,46.2,1.75,0.81,0.04,0.08,19.4,0,0,0,1.8,1.8,0.07,-0.8,-0.8
2230,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,37.6,1,19,5,26.3,0.51,0.13,0.05,0.20,17.4,0,0,0,1.5,1.5,0.08,-0.5,-0.5
2231,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,24.0,0,10,4,40.0,0.42,0.17,0.00,0.00,20.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
2232,Callum Robinson,ie IRL,"FW,MF",West Brom,eng Premier League,25,17.3,5,31,11,35.5,1.79,0.63,0.16,0.45,19.8,0,0,0,3.1,3.1,0.10,+1.9,+1.9
2233,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,9.7,0,6,0,0.0,0.62,0.00,0.00,,12.9,0,0,0,0.7,0.7,0.12,-0.7,-0.7
2234,Joel Robles,es ESP,GK,Betis,es La Liga,30,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2235,Hal Robson-Kanu,wls WAL,FW,West Brom,eng Premier League,31,6.2,2,13,6,46.2,2.09,0.96,0.15,0.33,20.1,0,0,0,1.2,1.2,0.09,+0.8,+0.8
2236,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,23,2.0,0,3,0,0.0,1.53,0.00,0.00,,16.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
2237,Christopher Rocchia,fr FRA,"DF,FW",Marseille,fr Ligue 1,22,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2238,Rubén Rochina,es ESP,MF,Levante,es La Liga,29,15.6,0,35,7,20.0,2.24,0.45,0.00,0.00,24.9,0,0,0,1.4,1.4,0.04,-1.4,-1.4
2239,Marek Rodák,sk SVK,GK,Fulham,eng Premier League,23,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2240,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,29,18.1,1,3,3,100.0,0.17,0.17,0.33,0.33,24.9,0,0,0,0.1,0.1,0.02,+0.9,+0.9
2241,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,22,8.1,0,1,0,0.0,0.12,0.00,0.00,,9.6,0,0,0,0.0,0.0,0.04,0.0,0.0
2242,Rodri,es ESP,MF,Manchester City,eng Premier League,24,30.5,2,31,7,22.6,1.02,0.23,0.03,0.14,20.8,0,1,1,2.4,1.6,0.05,-0.4,-0.6
2243,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,29,14.3,7,46,18,39.1,3.21,1.26,0.15,0.39,16.4,1,0,0,5.1,5.1,0.11,+1.9,+1.9
2244,Rodrigo,es ESP,"FW,MF",Betis,es La Liga,20,6.0,0,5,0,0.0,0.84,0.00,0.00,,21.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
2245,Kévin Rodrigues,pt POR,"DF,MF",Eibar,es La Liga,26,12.2,1,10,4,40.0,0.82,0.33,0.10,0.25,20.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2
2246,Ángel Rodríguez,es ESP,"FW,MF",Getafe,es La Liga,33,15.3,5,36,12,33.3,2.36,0.79,0.11,0.33,16.9,0,1,2,5.7,4.1,0.11,-0.7,-0.1
2247,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Sevilla,es La Liga,22,5.7,0,10,2,20.0,1.76,0.35,0.00,0.00,23.1,1,0,0,0.5,0.5,0.05,-0.5,-0.5
2248,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,26,31.8,1,30,9,30.0,0.94,0.28,0.03,0.11,19.8,0,0,0,2.3,2.3,0.08,-1.3,-1.3
2249,James Rodríguez,co COL,"FW,MF",Everton,eng Premier League,29,19.6,6,37,18,48.6,1.89,0.92,0.16,0.33,20.7,4,0,0,2.8,2.8,0.08,+3.2,+3.2
2250,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,31,14.1,1,31,9,29.0,2.21,0.64,0.03,0.11,17.1,0,0,0,3.0,3.0,0.11,-2.0,-2.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2251,Miguel Rodríguez,es ESP,"FW,DF",Celta Vigo,es La Liga,17,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2252,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,27,13.8,0,13,2,15.4,0.95,0.15,0.00,0.00,28.0,8,0,0,0.6,0.6,0.05,-0.6,-0.6
2253,Víctor Rodríguez,es ESP,MF,Elche,es La Liga,31,4.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2254,Rodrygo,br BRA,FW,Real Madrid,es La Liga,19,10.9,1,25,5,20.0,2.29,0.46,0.04,0.20,16.7,1,0,0,2.0,2.0,0.08,-1.0,-1.0
2255,Marko Rog,hr CRO,MF,Cagliari,it Serie A,25,12.9,0,8,2,25.0,0.62,0.15,0.00,0.00,27.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
2256,Rogério,br BRA,DF,Sassuolo,it Serie A,22,20.9,0,16,3,18.8,0.77,0.14,0.00,0.00,22.4,0,0,0,0.5,0.5,0.03,-0.5,-0.5
2257,Luis Rojas,cl CHI,"MF,FW",Crotone,it Serie A,18,1.2,0,1,0,0.0,0.87,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.03,0.0,0.0
2258,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,25,21.2,1,15,3,20.0,0.71,0.14,0.07,0.33,7.2,0,0,0,2.8,2.8,0.19,-1.8,-1.8
2259,Cristian Romero,ar ARG,DF,Atalanta,it Serie A,22,28.3,2,14,7,50.0,0.50,0.25,0.14,0.29,11.1,0,0,0,1.3,1.3,0.09,+0.7,+0.7
2260,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,28,19.6,1,14,4,28.6,0.71,0.20,0.07,0.25,25.9,0,0,0,0.5,0.5,0.03,+0.5,+0.5
2261,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,35,31.1,29,160,61,38.1,5.14,1.96,0.14,0.38,18.5,17,6,8,27.7,21.4,0.13,+1.3,+1.6
2262,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,33,13.7,1,13,2,15.4,0.95,0.15,0.08,0.50,25.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5
2263,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,25,21.0,1,17,6,35.3,0.81,0.29,0.06,0.17,24.7,0,0,0,0.7,0.7,0.04,+0.3,+0.3
2264,Marten de Roon,nl NED,MF,Atalanta,it Serie A,29,33.6,1,17,3,17.6,0.51,0.09,0.06,0.33,26.2,0,0,0,0.6,0.6,0.04,+0.4,+0.4
2265,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,27,13.7,0,11,2,18.2,0.81,0.15,0.00,0.00,22.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8
2266,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,32,7.2,0,10,1,10.0,1.38,0.14,0.00,0.00,22.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
2267,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,18,13.2,0,11,2,18.2,0.83,0.15,0.00,0.00,22.7,2,0,0,0.9,0.9,0.08,-0.9,-0.9
2268,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,26,12.2,1,5,2,40.0,0.41,0.16,0.20,0.50,10.6,0,0,0,0.4,0.4,0.09,+0.6,+0.6
2269,Rubén,es ESP,GK,Osasuna,es La Liga,36,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2270,Waldo Rubio,es ESP,"FW,MF",Valladolid,es La Liga,24,4.2,1,8,1,12.5,1.92,0.24,0.00,0.00,21.6,0,1,1,1.1,0.3,0.04,-0.1,-0.3
2271,John Ruddy,eng ENG,GK,Wolves,eng Premier League,33,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2272,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,27,19.0,1,14,6,42.9,0.74,0.32,0.07,0.17,18.3,0,0,0,1.3,1.3,0.09,-0.3,-0.3
2273,Sebastian Rudy,de GER,"MF,FW",Hoffenheim,de Bundesliga,30,18.6,1,15,8,53.3,0.80,0.43,0.07,0.13,23.1,2,0,0,0.8,0.8,0.05,+0.2,+0.2
2274,Sebastian Rudy,de GER,DF,Schalke 04,de Bundesliga,30,2.0,0,1,0,0.0,0.50,0.00,0.00,,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0
2275,Kevin Rüegg,ch SUI,"DF,MF",Hellas Verona,it Serie A,21,2.3,0,1,1,100.0,0.44,0.44,0.00,0.00,27.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2276,Daniele Rugani,it ITA,DF,Cagliari,it Serie A,26,11.1,1,3,1,33.3,0.27,0.09,0.33,1.00,8.3,0,0,0,0.4,0.4,0.14,+0.6,+0.6
2277,Daniele Rugani,it ITA,DF,Rennes,fr Ligue 1,26,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,9.2,0,0,0,0.1,0.1,0.13,-0.1,-0.1
2278,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,18,2.3,0,2,0,0.0,0.87,0.00,0.00,,14.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
2279,Mário Rui,pt POR,DF,Napoli,it Serie A,29,18.5,0,19,2,10.5,1.02,0.11,0.00,0.00,23.5,2,0,0,0.9,0.9,0.05,-0.9,-0.9
2280,Aitor Ruibal,es ESP,"FW,MF",Betis,es La Liga,24,17.7,2,33,14,42.4,1.86,0.79,0.06,0.14,17.9,0,0,0,2.9,2.9,0.09,-0.9,-0.9
2281,Isma Ruiz,es ESP,MF,Granada,es La Liga,19,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2282,Kays Ruiz,ma MAR,"FW,MF",Paris S-G,fr Ligue 1,17,2.1,0,2,0,0.0,0.97,0.00,0.00,,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
2283,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,24,28.5,3,43,15,34.9,1.51,0.53,0.07,0.20,22.5,1,0,0,2.0,2.0,0.05,+1.0,+1.0
2284,Víctor Ruiz,es ESP,DF,Betis,es La Liga,31,24.0,2,4,4,100.0,0.17,0.17,0.50,0.50,11.5,0,0,0,1.5,1.5,0.38,+0.5,+0.5
2285,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,28,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2286,Georginio Rutter,fr FRA,"FW,MF",Rennes,fr Ligue 1,18,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2287,Georginio Rutter,fr FRA,FW,Hoffenheim,de Bundesliga,18,2.7,1,6,3,50.0,2.24,1.12,0.17,0.33,15.7,0,0,0,0.7,0.7,0.11,+0.3,+0.3
2288,Mathew Ryan,au AUS,GK,Arsenal,eng Premier League,28,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2289,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,28,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2290,Julian Ryerson,no NOR,"DF,MF",Union Berlin,de Bundesliga,22,11.9,0,6,0,0.0,0.51,0.00,0.00,,22.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
2291,Frederik Rønnow,dk DEN,GK,Schalke 04,de Bundesliga,27,10.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2292,João Victor Santos Sá,br BRA,FW,Wolfsburg,de Bundesliga,26,5.2,1,10,2,20.0,1.92,0.38,0.10,0.50,17.4,0,0,0,0.5,0.5,0.05,+0.5,+0.5
2293,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,fr Ligue 1,23,0.6,0,4,0,0.0,6.43,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2294,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,fr Ligue 1,28,1.4,0,6,3,50.0,4.32,2.16,0.00,0.00,11.0,0,0,0,1.7,1.7,0.28,-1.7,-1.7
2295,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,27,32.3,1,13,2,15.4,0.40,0.06,0.08,0.50,21.9,0,0,0,0.6,0.6,0.05,+0.4,+0.4
2296,Mathys Saban,fr FRA,FW,Saint-Étienne,fr Ligue 1,18,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2297,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,26,22.5,8,56,22,39.3,2.49,0.98,0.07,0.18,25.1,5,4,4,7.6,4.4,0.08,+0.4,-0.4
2298,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,21,22.4,2,28,7,25.0,1.25,0.31,0.07,0.29,18.4,0,0,0,2.4,2.4,0.09,-0.4,-0.4
2299,Modibo Sagnan,fr FRA,DF,Real Sociedad,es La Liga,21,6.9,0,5,1,20.0,0.72,0.14,0.00,0.00,23.4,1,0,0,0.6,0.6,0.12,-0.6,-0.6
2300,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,eng Premier League,23,17.3,3,30,12,40.0,1.73,0.69,0.10,0.25,20.8,0,0,0,2.6,2.6,0.09,+0.4,+0.4
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2301,Borja Sainz,es ESP,"MF,FW",Alavés,es La Liga,19,5.0,1,7,4,57.1,1.39,0.79,0.14,0.25,17.0,0,0,0,1.3,1.3,0.19,-0.3,-0.3
2302,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,30,26.7,3,28,11,39.3,1.05,0.41,0.11,0.27,13.4,2,0,0,3.0,3.0,0.11,0.0,0.0
2303,Bukayo Saka,eng ENG,"FW,MF",Arsenal,eng Premier League,18,28.4,5,61,20,32.8,2.15,0.71,0.08,0.25,16.1,1,0,0,6.9,6.9,0.11,-1.9,-1.9
2304,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,30,26.5,0,3,1,33.3,0.11,0.04,0.00,0.00,7.9,0,0,0,0.6,0.6,0.21,-0.6,-0.6
2305,Moïse Sakava,cm CMR,MF,Reims,fr Ligue 1,19,0.1,0,1,0,0.0,11.25,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.03,0.0,0.0
2306,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,30,3.1,0,1,0,0.0,0.33,0.00,0.00,,12.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
2307,Jacopo Sala,it ITA,DF,Spezia,it Serie A,28,4.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2308,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,28,34.2,22,120,46,38.3,3.51,1.35,0.13,0.35,16.4,1,6,6,19.3,14.6,0.12,+2.7,+1.4
2309,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,it Serie A,18,8.4,2,22,10,45.5,2.62,1.19,0.09,0.20,15.0,0,0,0,3.9,3.9,0.18,-1.9,-1.9
2310,William Saliba,fr FRA,DF,Nice,fr Ligue 1,19,20.0,1,6,1,16.7,0.30,0.05,0.17,1.00,9.8,0,0,0,0.8,0.8,0.14,+0.2,+0.2
2311,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,36,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
2312,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,21,9.4,0,4,1,25.0,0.43,0.11,0.00,0.00,12.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3
2313,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,23,18.5,8,46,19,41.3,2.49,1.03,0.15,0.37,16.7,3,1,1,6.4,5.6,0.12,+1.6,+1.4
2314,Salvi,es ESP,"MF,FW",Cádiz,es La Liga,29,21.5,2,17,5,29.4,0.79,0.23,0.12,0.40,19.2,0,0,0,2.0,2.0,0.12,0.0,0.0
2315,Lazar Samardzic,rs SRB,MF,RB Leipzig,de Bundesliga,18,2.2,0,1,0,0.0,0.45,0.00,0.00,,29.7,0,0,0,0.0,0.0,0.03,0.0,0.0
2316,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,24,28.5,0,16,0,0.0,0.56,0.00,0.00,,25.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6
2317,Mama Samba Baldé,gw GNB,FW,Dijon,fr Ligue 1,24,24.0,7,58,19,32.8,2.42,0.79,0.12,0.37,15.2,0,0,0,8.1,8.1,0.14,-1.1,-1.1
2318,Junior Sambia,fr FRA,"DF,MF",Montpellier,fr Ligue 1,23,27.2,1,18,7,38.9,0.66,0.26,0.06,0.14,22.5,5,0,0,1.0,1.0,0.06,0.0,0.0
2319,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,fr Ligue 1,34,12.6,0,10,2,20.0,0.80,0.16,0.00,0.00,18.7,1,0,0,1.3,1.3,0.13,-1.3,-1.3
2320,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,23,16.2,0,3,0,0.0,0.18,0.00,0.00,,22.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
2321,Antonio Sanabria,py PAR,FW,Torino,it Serie A,24,10.9,5,20,11,55.0,1.84,1.01,0.25,0.45,14.9,0,0,0,3.3,3.3,0.16,+1.7,+1.7
2322,Antonio Sanabria,py PAR,FW,Betis,es La Liga,24,10.4,3,25,12,48.0,2.41,1.16,0.12,0.25,11.7,0,0,0,5.0,5.0,0.20,-2.0,-2.0
2323,Oihan Sancet,es ESP,"FW,MF",Athletic Club,es La Liga,20,11.5,2,18,6,33.3,1.57,0.52,0.11,0.33,12.7,0,0,0,2.8,2.8,0.16,-0.8,-0.8
2324,Renato Sanches,pt POR,MF,Lille,fr Ligue 1,22,14.1,1,21,3,14.3,1.49,0.21,0.05,0.33,24.1,2,0,0,2.4,2.4,0.12,-1.4,-1.4
2325,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,31,12.7,7,28,15,53.6,2.20,1.18,0.25,0.47,16.5,4,0,1,6.4,5.6,0.20,+0.6,+1.4
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
2326,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,24,16.5,0,5,0,0.0,0.30,0.00,0.00,,10.1,0,0,0,0.8,0.8,0.17,-0.8,-0.8
